fund_name,report_date,financial_type,symbol,security_name,isin,price,quantity,realised_pl,market_value,equity_id,actual_eod_price,is_price_matched,price_break
rpt-Catalysm,2023-03-31,Equities,ACN,Accenture,,283.66,2811.5763158638124,15449.258,797531.75,ACN,283.66,True,0.0
rpt-Catalysm,2023-04-30,Equities,ACN,Accenture,,279.28,2834.9700171052064,512.3221,791750.44,ACN,279.28,True,0.0
Belaware,2023-04-30,Equities,ACN,Accenture,,279.28,3846.8263692897463,-232.90619,1074341.6,ACN,279.28,True,0.0
Belaware,2023-05-31,Equities,ACN,Accenture,,304.81,3771.242004411325,9648.344,1149512.2,ACN,304.81,True,0.0
rpt-Catalysm,2023-05-31,Equities,ACN,Accenture,,304.81,2959.158801473099,-15852.698,901981.2,ACN,304.81,True,0.0
rpt-Catalysm,2023-06-30,Equities,ACN,Accenture,,307.46,2891.5769978868507,895.4589,889044.25,ACN,307.46,True,0.0
Belaware,2023-06-30,Equities,ACN,Accenture,,307.46,3842.648339070337,-946.1339,1181460.6,ACN,307.46,True,0.0
rpt-Catalysm,2023-07-31,Equities,ACN,Accenture,,316.35,2942.1189450133184,-2246.5896,930739.3,ACN,316.35,True,0.0
Belaware,2023-07-31,Equities,ACN,Accenture,,316.35,3751.4913161013856,4051.9297,1186784.2,ACN,316.35,True,0.0
rpt-Catalysm,2023-08-31,Equities,ACN,Accenture,,322.32,2866.739241013272,2250.0842,924007.4,ACN,322.32,True,0.0
Belaware,2023-08-31,Equities,ACN,Accenture,,322.32,3892.78470170326,-4217.6074,1254722.4,ACN,322.32,True,0.0
Report-of-Gohen,2022-08-31,Equities,ADBE,SEC-Adobe Inc.,,373.44,27579.35813072032,-130752.42,10299236.0,ADBE,373.44,True,0.0
Report-of-Gohen,2022-09-30,Equities,ADBE,SEC-Adobe Inc.,,275.2,27234.616154086318,-169337.27,7494966.5,ADBE,275.2,True,0.0
Report-of-Gohen,2022-10-31,Equities,ADBE,SEC-Adobe Inc.,,318.5,27477.31450563665,-52544.19,8751525.0,ADBE,350.35,False,-31.850006
Report-of-Gohen,2022-11-30,Equities,ADBE,SEC-Adobe Inc.,,344.93,27513.16767120659,-4737.9956,9490117.0,ADBE,344.93,True,0.0
Report-of-Gohen,2022-12-31,Equities,ADBE,SEC-Adobe Inc.,,336.53,27866.183455279806,14826.663,9377807.0,ADBE,336.53,True,0.0
Report-of-Gohen,2023-01-31,Equities,ADBE,SEC-Adobe Inc.,,370.34,28232.98891841839,-62008.465,10455805.0,ADBE,370.34,True,0.0
Report-of-Gohen,2023-02-28,Equities,ADBE,SEC-Adobe Inc.,,323.95,26831.957525377795,-324969.22,8692213.0,ADBE,323.95,True,0.0
Report-of-Gohen,2023-03-31,Equities,ADBE,SEC-Adobe Inc.,,385.37,28130.945293334724,-398919.16,10840822.0,ADBE,385.37,True,0.0
Report-of-Gohen,2023-04-30,Equities,ADBE,SEC-Adobe Inc.,,377.56,26796.10435980786,-52125.54,10117137.0,ADBE,377.56,True,0.0
Report-of-Gohen,2023-05-31,Equities,ADBE,SEC-Adobe Inc.,,417.79,28268.84208398832,-296241.2,11810440.0,ADBE,417.79,True,0.0
Report-of-Gohen,2023-06-30,Equities,ADBE,SEC-Adobe Inc.,,488.99,27962.711208737328,108982.59,13673486.0,ADBE,488.99,True,0.0
Report-of-Gohen,2023-07-31,Equities,ADBE,SEC-Adobe Inc.,,546.17,28387.433323950423,-121428.055,15504364.0,ADBE,546.17,True,0.0
Report-of-Gohen,2023-08-31,Equities,ADBE,SEC-Adobe Inc.,,520.17,27066.38206948892,-171736.66,14079120.0,ADBE,520.17,True,0.0
mend-report Wallington,2022-08-31,Equities,ADI,X_Analog Devices,,149.44,150137.03000742997,15848.47,22436478.0,ADI,149.44,True,0.0
Virtous,2022-08-31,Equities,ADI,Analog Devices,,149.44,2994.572840512189,4534.388,447508.97,ADI,149.44,True,0.0
mend-report Wallington,2022-09-30,Equities,ADI,X_Analog Devices,,137.42,152839.49654756373,162418.23,21003204.0,ADI,137.42,True,0.0
Virtous,2022-09-30,Equities,ADI,Analog Devices,,137.42,2936.1786701222013,-3509.4897,403489.7,ADI,137.42,True,0.0
Virtous,2022-10-31,Equities,ADI,Analog Devices,,140.66,3068.2393323887886,-2139.3828,431578.53,ADI,154.726,False,-14.065994
mend-report Wallington,2022-10-31,Equities,ADI,X_Analog Devices,,140.66,147960.04307232224,79047.15,20812060.0,ADI,154.726,False,-14.065994
Virtous,2022-11-30,Equities,ADI,Analog Devices,,169.54,2905.0351125808743,23566.69,492519.66,ADI,169.54,True,0.0
mend-report Wallington,2022-11-30,Equities,ADI,X_Analog Devices,,169.54,153905.46946061644,-858519.56,26093134.0,ADI,169.54,True,0.0
mend-report Wallington,2022-12-31,Equities,ADI,X_Analog Devices,,162.49,146879.05645626874,-247681.06,23866378.0,ADI,162.49,True,0.0
Virtous,2022-12-31,Equities,ADI,Analog Devices,,162.49,2965.5254839592208,2132.2856,481868.25,ADI,162.49,True,0.0
Virtous,2023-01-31,Equities,ADI,Analog Devices,,169.86,2966.423855811375,-33.105003,503876.75,ADI,169.86,True,0.0
mend-report Wallington,2023-01-31,Equities,ADI,X_Analog Devices,,169.86,150692.53701845746,-140526.77,25596634.0,ADI,169.86,True,0.0
Virtous,2023-02-28,Equities,ADI,Analog Devices,,182.6,3070.036076093096,-6600.0986,560588.56,ADI,182.6,True,0.0
mend-report Wallington,2023-02-28,Equities,ADI,X_Analog Devices,,182.6,154205.7435206313,-223791.25,28157968.0,ADI,182.6,True,0.0
mend-report Wallington,2023-03-31,Equities,ADI,X_Analog Devices,,196.28,149881.79705641733,295757.94,29418800.0,ADI,196.28,True,0.0
Virtous,2023-03-31,Equities,ADI,Analog Devices,,196.28,2961.632539266555,7414.802,581309.25,ADI,196.28,True,0.0
mend-report Wallington,2023-04-30,Equities,ADI,X_Analog Devices,,179.02,151998.7291795221,182691.25,27210812.0,ADI,179.02,True,0.0
Virtous,2023-04-30,Equities,ADI,Analog Devices,,179.02,3083.5116538754014,10518.168,552010.25,ADI,179.02,True,0.0
mend-report Wallington,2023-05-31,Equities,ADI,X_Analog Devices,,176.84,150107.00260142848,-20619.82,26544922.0,ADI,176.84,True,0.0
Virtous,2023-05-31,Equities,ADI,Analog Devices,,176.84,2989.4820666833184,-1024.9225,528660.0,ADI,176.84,True,0.0
mend-report Wallington,2023-06-30,Equities,ADI,X_Analog Devices,,194.81,146969.1386742732,281937.06,28631058.0,ADI,194.81,True,0.0
Virtous,2023-06-30,Equities,ADI,Analog Devices,,194.81,2940.9699866670207,4358.8105,572930.4,ADI,194.81,True,0.0
Virtous,2023-07-31,Equities,ADI,Analog Devices,,199.53,2930.4889817252283,247.35172,584720.44,ADI,199.53,True,0.0
mend-report Wallington,2023-07-31,Equities,ADI,X_Analog Devices,,199.53,148425.46786534527,-34369.367,29615334.0,ADI,199.53,True,0.0
Virtous,2023-08-31,Equities,ADI,Analog Devices,,174.53,3076.9235936262744,18304.326,537015.5,ADI,174.53,True,0.0
mend-report Wallington,2023-08-31,Equities,ADI,X_Analog Devices,,174.53,154115.66130262686,711274.2,26897806.0,ADI,174.53,True,0.0
Fund Whitestone,2022-08-31,Equities,ADM,ADM,,86.07,32614.67274803032,4244.4883,2807145.0,ADM,86.07,True,0.0
Fund Whitestone,2022-09-30,Equities,ADM,ADM,,78.78,32418.984711542133,-7132.829,2553967.5,ADM,78.78,True,0.0
Fund Whitestone,2022-10-31,Equities,ADM,ADM,,94.97,32402.67737516812,1320.0789,3077282.2,ADM,104.467,False,-9.497002
Fund Whitestone,2022-11-30,Equities,ADM,ADM,,95.88,33573.54412682241,-5327.444,3219031.5,ADM,95.88,True,0.0
Fund Whitestone,2022-12-31,Equities,ADM,ADM,,91.31,33058.23229740353,-11774.875,3018547.2,ADM,91.31,True,0.0
Fund Whitestone,2023-01-31,Equities,ADM,ADM,,81.48,32758.17730812165,-14747.703,2669136.2,ADM,81.48,True,0.0
Fund Whitestone,2023-02-28,Equities,ADM,ADM,,78.71,33263.70473571612,7001.5547,2618186.2,ADM,78.71,True,0.0
Fund Whitestone,2023-03-31,Equities,ADM,ADM,,78.77,32451.599384290166,243.6316,2556212.5,ADM,78.77,True,0.0
Fund Whitestone,2023-04-30,Equities,ADM,ADM,,77.21,32901.68186821298,3510.6433,2540338.8,ADM,77.21,True,0.0
Fund Whitestone,2023-05-31,Equities,ADM,ADM,,70.28,33257.18180116652,12318.072,2337314.8,ADM,70.28,True,0.0
Fund Whitestone,2023-06-30,Equities,ADM,ADM,,75.16,31818.874732978376,35094.69,2391506.5,ADM,75.16,True,0.0
Fund Whitestone,2023-07-31,Equities,ADM,ADM,,84.51,31890.627013024045,-3354.4192,2695077.0,ADM,84.51,True,0.0
Fund Whitestone,2023-08-31,Equities,ADM,ADM,,78.12,32921.2506718618,32928.426,2571808.0,ADM,78.12,True,0.0
Belaware,2022-08-31,Equities,ADP,ADP,,239.43,3631.621163602229,3895.017,869519.06,ADP,239.43,True,0.0
Belaware,2022-09-30,Equities,ADP,ADP,,222.54,3738.027663695774,8986.029,831860.7,ADP,222.54,True,0.0
Belaware,2022-10-31,Equities,ADP,ADP,,237.8,3695.900858197988,3214.2751,878885.25,ADP,261.58,False,-23.779984
Belaware,2022-11-30,Equities,ADP,ADP,,259.88,3548.820201072097,16237.704,922267.4,ADP,259.88,True,0.0
Belaware,2022-12-31,Equities,ADP,ADP,,236.14,3672.658482750934,14699.6045,867261.56,ADP,236.14,True,0.0
Belaware,2023-01-31,Equities,ADP,ADP,,223.24,3544.825417792136,-8245.232,791346.8,ADP,223.24,True,0.0
Belaware,2023-02-28,Equities,ADP,ADP,,217.32,3711.8799913178377,4944.8154,806665.75,ADP,217.32,True,0.0
Belaware,2023-03-31,Equities,ADP,ADP,,221.34,3560.804550911985,3036.6165,788148.5,ADP,221.34,True,0.0
Belaware,2023-04-30,Equities,ADP,ADP,,218.73,3532.477905835888,-369.66272,772658.9,ADP,218.73,True,0.0
Belaware,2023-05-31,Equities,ADP,ADP,,207.78,3629.805353020427,5328.6777,754200.94,ADP,207.78,True,0.0
Belaware,2023-06-30,Equities,ADP,ADP,,219.79,3703.1641005251927,-4405.193,813918.44,ADP,219.79,True,0.0
Belaware,2023-07-31,Equities,ADP,ADP,,247.26,3699.53247936159,498.80316,914746.4,ADP,247.26,True,0.0
Belaware,2023-08-31,Equities,ADP,ADP,,260.0,3676.653266030896,1457.4059,955929.9,ADP,260.0,True,0.0
rpt-Catalysm,2022-08-31,Equities,ADSK,Autodesk,,201.74,6695.1670219477255,12529.61,1350683.0,ADSK,201.74,True,0.0
TT_monthly_Trustmind,2022-08-31,Equities,ADSK,FIN-Autodesk,,201.74,84942.00541620975,-74878.62,17136200.0,ADSK,201.74,True,0.0
Virtous,2022-08-31,Equities,ADSK,Autodesk,,201.74,263.2591508142584,118.95297,53109.902,ADSK,201.74,True,0.0
Virtous,2022-09-30,Equities,ADSK,Autodesk,,186.8,263.5750617952355,23.59855,49235.82,ADSK,186.8,True,0.0
rpt-Catalysm,2022-09-30,Equities,ADSK,Autodesk,,186.8,6894.682999201768,14903.844,1287926.8,ADSK,186.8,True,0.0
TT_monthly_Trustmind,2022-09-30,Equities,ADSK,FIN-Autodesk,,186.8,85647.0240611643,52664.895,15998864.0,ADSK,186.8,True,0.0
TT_monthly_Trustmind,2022-10-31,Equities,ADSK,FIN-Autodesk,,214.3,84933.51121566813,98108.016,18201252.0,ADSK,235.73,False,-21.429993
Virtous,2022-10-31,Equities,ADSK,Autodesk,,214.3,260.3369742402201,445.23703,55790.215,ADSK,235.73,False,-21.429993
rpt-Catalysm,2022-10-31,Equities,ADSK,Autodesk,,214.3,6514.397512355136,52289.254,1396035.4,ADSK,235.73,False,-21.429993
TT_monthly_Trustmind,2022-11-30,Equities,ADSK,FIN-Autodesk,,201.95,83489.49712359256,-89167.87,16860704.0,ADSK,201.95,True,0.0
rpt-Catalysm,2022-11-30,Equities,ADSK,Autodesk,,201.95,6748.728358123308,14469.93,1362905.8,ADSK,201.95,True,0.0
Virtous,2022-11-30,Equities,ADSK,Autodesk,,201.95,256.2827833176805,-250.34628,51756.31,ADSK,201.95,True,0.0
Virtous,2022-12-31,Equities,ADSK,Autodesk,,186.87,258.44150835435744,162.76787,48294.965,ADSK,186.87,True,0.0
rpt-Catalysm,2022-12-31,Equities,ADSK,Autodesk,,186.87,6726.634306950879,-1665.8915,1257006.1,ADSK,186.87,True,0.0
TT_monthly_Trustmind,2022-12-31,Equities,ADSK,FIN-Autodesk,,186.87,83464.0145219677,-1921.3882,15596920.0,ADSK,186.87,True,0.0
TT_monthly_Trustmind,2023-01-31,Equities,ADSK,FIN-Autodesk,,215.16,85137.37202866703,-236696.42,18318156.0,ADSK,215.16,True,0.0
rpt-Catalysm,2023-01-31,Equities,ADSK,Autodesk,,215.16,6593.40048321412,18845.924,1418636.0,ADSK,215.16,True,0.0
Virtous,2023-01-31,Equities,ADSK,Autodesk,,215.16,256.12482782719195,327.69446,55107.816,ADSK,215.16,True,0.0
TT_monthly_Trustmind,2023-02-28,Equities,ADSK,FIN-Autodesk,,198.69,83413.04931871797,-141997.97,16573339.0,ADSK,198.69,True,0.0
Virtous,2023-02-28,Equities,ADSK,Autodesk,,198.69,263.4171063047469,600.5191,52338.344,ADSK,198.69,True,0.0
rpt-Catalysm,2023-02-28,Equities,ADSK,Autodesk,,198.69,6805.637277809863,17477.7,1352212.1,ADSK,198.69,True,0.0
TT_monthly_Trustmind,2023-03-31,Equities,ADSK,FIN-Autodesk,,208.16,86572.89192020099,-149618.55,18021014.0,ADSK,208.16,True,0.0
Virtous,2023-03-31,Equities,ADSK,Autodesk,,208.16,267.12906033122795,-175.76102,55605.586,ADSK,208.16,True,0.0
rpt-Catalysm,2023-03-31,Equities,ADSK,Autodesk,,208.16,6559.924648104381,11634.493,1365513.9,ADSK,208.16,True,0.0
Virtous,2023-04-30,Equities,ADSK,Autodesk,,194.79,269.39308902823063,151.35031,52475.08,ADSK,194.79,True,0.0
TT_monthly_Trustmind,2023-04-30,Equities,ADSK,FIN-Autodesk,,194.79,82504.16986076454,-271994.06,16070987.0,ADSK,194.79,True,0.0
rpt-Catalysm,2023-04-30,Equities,ADSK,Autodesk,,194.79,6817.019061747174,17186.762,1327887.1,ADSK,194.79,True,0.0
Virtous,2023-05-31,Equities,ADSK,Autodesk,,199.39,258.46783426943887,251.28085,51535.902,ADSK,199.39,True,0.0
rpt-Catalysm,2023-05-31,Equities,ADSK,Autodesk,,199.39,6592.061449809731,5174.025,1314391.1,ADSK,199.39,True,0.0
TT_monthly_Trustmind,2023-05-31,Equities,ADSK,FIN-Autodesk,,199.39,83667.87533496661,-26765.227,16682538.0,ADSK,199.39,True,0.0
TT_monthly_Trustmind,2023-06-30,Equities,ADSK,FIN-Autodesk,,204.61,83531.96812630068,3547.1782,17091476.0,ADSK,204.61,True,0.0
rpt-Catalysm,2023-06-30,Equities,ADSK,Autodesk,,204.61,6711.2354228004,-3110.4407,1373185.9,ADSK,204.61,True,0.0
Virtous,2023-06-30,Equities,ADSK,Autodesk,,204.61,261.23205535298854,-72.14617,53450.69,ADSK,204.61,True,0.0
rpt-Catalysm,2023-07-31,Equities,ADSK,Autodesk,,211.99,6594.73951661851,4298.6987,1398018.9,ADSK,211.99,True,0.0
Virtous,2023-07-31,Equities,ADSK,Autodesk,,211.99,268.182096934485,-256.45654,56851.92,ADSK,211.99,True,0.0
TT_monthly_Trustmind,2023-07-31,Equities,ADSK,FIN-Autodesk,,211.99,86360.53690666045,-104374.19,18307570.0,ADSK,211.99,True,0.0
Virtous,2023-08-31,Equities,ADSK,Autodesk,,218.57,262.44304744673417,188.81473,57362.176,ADSK,218.57,True,0.0
rpt-Catalysm,2023-08-31,Equities,ADSK,Autodesk,,218.57,6644.953269283118,-1652.0325,1452387.4,ADSK,218.57,True,0.0
TT_monthly_Trustmind,2023-08-31,Equities,ADSK,FIN-Autodesk,,218.57,86487.94991478477,-4191.888,18903672.0,ADSK,218.57,True,0.0
Magnum,2022-08-31,Equities,AEP,American Electric Power,,96.47,21839.074420427318,8819.531,2106815.5,AEP,96.47,True,0.0
Magnum,2022-09-30,Equities,AEP,American Electric Power,,83.23,22243.09729720522,26746.314,1851293.0,AEP,83.23,True,0.0
Magnum,2022-10-31,Equities,AEP,American Electric Power,,84.65,21454.706710627797,5597.573,1816140.9,AEP,93.115,False,-8.464996
Magnum,2022-11-30,Equities,AEP,American Electric Power,,94.07,21238.499873865563,10183.342,1997905.6,AEP,94.07,True,0.0
Magnum,2022-12-31,Equities,AEP,American Electric Power,,92.27,22243.09729720522,9041.377,2052370.6,AEP,92.27,True,0.0
Magnum,2023-01-31,Equities,AEP,American Electric Power,,91.31,21513.672211562945,-3501.2405,1964413.4,AEP,91.31,True,0.0
Magnum,2023-02-28,Equities,AEP,American Electric Power,,86.28,21780.10891949216,6700.8833,1879187.8,AEP,86.28,True,0.0
Magnum,2023-03-31,Equities,AEP,American Electric Power,,89.24,21358.614783177916,6238.1133,1906042.8,AEP,89.24,True,0.0
Magnum,2023-04-30,Equities,AEP,American Electric Power,,90.65,21633.7871208753,-1939.965,1961102.8,AEP,90.65,True,0.0
Magnum,2023-05-31,Equities,AEP,American Electric Power,,82.27,22457.120226525407,34497.656,1847547.2,AEP,82.27,True,0.0
Magnum,2023-06-30,Equities,AEP,American Electric Power,,83.34,21400.109024576726,5655.01,1783485.1,AEP,83.34,True,0.0
Magnum,2023-07-31,Equities,AEP,American Electric Power,,83.87,22098.9594060304,-1851.9535,1853439.8,AEP,83.87,True,0.0
Magnum,2023-08-31,Equities,AEP,American Electric Power,,78.26,22337.005317213054,6677.188,1748094.0,AEP,78.26,True,0.0
Virtous,2022-08-31,Equities,AES,AES Corporation,,24.77,4903.201683915562,349.48593,121452.305,AES,24.77,True,0.0
Virtous,2022-09-30,Equities,AES,AES Corporation,,22.0,4968.904586480031,909.9852,109315.9,AES,22.0,True,0.0
Virtous,2022-10-31,Equities,AES,AES Corporation,,25.62,4978.220669679471,-168.62111,127542.016,AES,28.182,False,-2.5619984
Virtous,2022-11-30,Equities,AES,AES Corporation,,28.32,5042.452611738764,-867.1312,142802.27,AES,28.32,True,0.0
Virtous,2022-12-31,Equities,AES,AES Corporation,,28.16,4757.57659390327,-227.90082,133973.36,AES,28.16,True,0.0
Virtous,2023-01-31,Equities,AES,AES Corporation,,27.01,4952.7240209231095,1122.0977,133773.08,AES,27.01,True,0.0
Virtous,2023-02-28,Equities,AES,AES Corporation,,24.32,4953.2143410915005,6.594806,120462.17,AES,24.32,True,0.0
Virtous,2023-03-31,Equities,AES,AES Corporation,,23.73,4977.730349511079,72.32223,118121.54,AES,23.73,True,0.0
Virtous,2023-04-30,Equities,AES,AES Corporation,,23.48,4837.989101519485,-174.67656,113595.984,AES,23.48,True,0.0
Virtous,2023-05-31,Equities,AES,AES Corporation,,19.59,4771.305558618234,-1296.9949,93469.875,AES,19.59,True,0.0
Virtous,2023-06-30,Equities,AES,AES Corporation,,20.57,5022.34948483471,-1230.1152,103309.73,AES,20.57,True,0.0
Virtous,2023-07-31,Equities,AES,AES Corporation,,21.63,4779.64100148089,1286.355,103383.63,AES,21.63,True,0.0
Virtous,2023-08-31,Equities,AES,AES Corporation,,17.55,5008.620520119747,4671.182,87901.29,AES,17.55,True,0.0
Magnum,2022-08-31,Equities,AJG,Arthur J. Gallagher & Co.,,179.57,172665.18213650346,90823.0,31005486.0,AJG,179.57,True,0.0
Report-of-Gohen,2022-08-31,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,179.57,2398.205054845245,-3100.605,430645.7,AJG,179.57,True,0.0
Report-of-Gohen,2022-09-30,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,169.81,2422.187105393697,1170.3241,411311.6,AJG,169.81,True,0.0
Magnum,2022-09-30,Equities,AJG,Arthur J. Gallagher & Co.,,169.81,174961.62905891897,112066.61,29710234.0,AJG,169.81,True,0.0
Report-of-Gohen,2022-10-31,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,185.54,2435.3772331953464,-1037.4036,451859.9,AJG,204.094,False,-18.554
Magnum,2022-10-31,Equities,AJG,Arthur J. Gallagher & Co.,,185.54,171853.65578046188,244442.1,31885728.0,AJG,204.094,False,-18.554
Report-of-Gohen,2022-11-30,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,197.47,2362.95144053902,4320.1987,466612.03,AJG,197.47,True,0.0
Magnum,2022-11-30,Equities,AJG,Arthur J. Gallagher & Co.,,197.47,170282.4026230197,93725.25,33625668.0,AJG,197.47,True,0.0
Report-of-Gohen,2022-12-31,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,187.47,2352.639158803185,-515.6141,441049.25,AJG,187.47,True,0.0
Magnum,2022-12-31,Equities,AJG,Arthur J. Gallagher & Co.,,187.47,170800.39816942922,25899.777,32019950.0,AJG,187.47,True,0.0
Magnum,2023-01-31,Equities,AJG,Arthur J. Gallagher & Co.,,194.61,171456.52586154794,-23423.758,33367154.0,AJG,194.61,True,0.0
Report-of-Gohen,2023-01-31,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,194.61,2467.273360424788,-4092.441,480156.06,AJG,194.61,True,0.0
Report-of-Gohen,2023-02-28,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,186.29,2330.09603128764,-5706.5767,434073.6,AJG,186.29,True,0.0
Magnum,2023-02-28,Equities,AJG,Arthur J. Gallagher & Co.,,186.29,175824.95496960147,181726.66,32754430.0,AJG,186.29,True,0.0
Magnum,2023-03-31,Equities,AJG,Arthur J. Gallagher & Co.,,190.78,177137.2103538389,-29460.133,33794236.0,AJG,190.78,True,0.0
Report-of-Gohen,2023-03-31,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,190.78,2391.490080691678,-1378.2964,456248.47,AJG,190.78,True,0.0
Magnum,2023-04-30,Equities,AJG,Arthur J. Gallagher & Co.,,207.49,169885.27270410574,605899.4,35249496.0,AJG,207.49,True,0.0
Report-of-Gohen,2023-04-30,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,207.49,2469.9113859851177,-6552.1,512481.9,AJG,207.49,True,0.0
Report-of-Gohen,2023-05-31,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,199.78,2353.598440825124,-4483.8643,470201.9,AJG,199.78,True,0.0
Magnum,2023-05-31,Equities,AJG,Arthur J. Gallagher & Co.,,199.78,172855.11383685362,114487.375,34532996.0,AJG,199.78,True,0.0
Report-of-Gohen,2023-06-30,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,219.57,2416.671233767553,-6241.0527,530628.5,AJG,219.57,True,0.0
Magnum,2023-06-30,Equities,AJG,Arthur J. Gallagher & Co.,,219.57,176740.08043492495,-384417.44,38806820.0,AJG,219.57,True,0.0
Report-of-Gohen,2023-07-31,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,214.8,2334.8924413973305,-1950.4242,501534.9,AJG,214.8,True,0.0
Magnum,2023-07-31,Equities,AJG,Arthur J. Gallagher & Co.,,214.8,172768.78124578536,-94715.484,37110736.0,AJG,214.8,True,0.0
Report-of-Gohen,2023-08-31,Equities,AJG,SEC-Arthur J. Gallagher & Co.,,230.61,2459.1194632383144,-9820.146,567097.56,AJG,230.61,True,0.0
Magnum,2023-08-31,Equities,AJG,Arthur J. Gallagher & Co.,,230.61,169919.80574053305,225211.52,39185208.0,AJG,230.61,True,0.0
TT_monthly_Trustmind,2022-08-31,Equities,AKAM,FIN-Akamai,,90.28,42883.3425402224,-10204.9,3871508.2,AKAM,90.28,True,0.0
TT_monthly_Trustmind,2022-09-30,Equities,AKAM,FIN-Akamai,,80.32,43200.67927502005,15803.369,3469878.5,AKAM,80.32,True,0.0
TT_monthly_Trustmind,2022-10-31,Equities,AKAM,FIN-Akamai,,88.33,43307.887631370606,-4293.695,3825385.8,AKAM,97.163,False,-8.833
TT_monthly_Trustmind,2022-11-30,Equities,AKAM,FIN-Akamai,,94.86,43050.58757612927,8400.847,4083778.8,AKAM,94.86,True,0.0
TT_monthly_Trustmind,2022-12-31,Equities,AKAM,FIN-Akamai,,84.3,43153.5075982258,5434.1772,3637840.8,AKAM,84.3,True,0.0
TT_monthly_Trustmind,2023-01-31,Equities,AKAM,FIN-Akamai,,88.95,43964.002772236,-18844.014,3910598.0,AKAM,88.95,True,0.0
TT_monthly_Trustmind,2023-02-28,Equities,AKAM,FIN-Akamai,,72.6,42638.907487743134,-108326.54,3095584.8,AKAM,72.6,True,0.0
TT_monthly_Trustmind,2023-03-31,Equities,AKAM,FIN-Akamai,,78.3,44096.9411341107,-41553.957,3452790.5,AKAM,78.3,True,0.0
TT_monthly_Trustmind,2023-04-30,Equities,AKAM,FIN-Akamai,,81.97,43457.97933026138,11724.949,3562250.5,AKAM,81.97,True,0.0
TT_monthly_Trustmind,2023-05-31,Equities,AKAM,FIN-Akamai,,92.12,42694.65583304543,38738.668,3933031.8,AKAM,92.12,True,0.0
TT_monthly_Trustmind,2023-06-30,Equities,AKAM,FIN-Akamai,,89.87,43616.6476976602,10372.408,3919828.2,AKAM,89.87,True,0.0
